Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Beverage product form (product.metafields.shopify.beverage-product-form),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary supplements (product.metafields.shopify.dietary-supplements),Flavor (product.metafields.shopify.flavor),Package type (product.metafields.shopify.package-type),Soda variety (product.metafields.shopify.soda-variety),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
lusine-vanilla-cupcake-60-g,Lusine Vanilla Cupcake (60 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0912,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/1st1l5-lusine_20vanilla_20cupcake_20_2860_20g_29.png?v=1781343977,1,Lusine Vanilla Cupcake (60 g),false,,,,,,,,,,kg,,,active
lusine-chocolate-cupcake-60-g,Lusine Chocolate Cupcake (60 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0911,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/o48umd-lusine_20chocolate_20cupcake_20_2860_20g_29.png?v=1781343976,1,Lusine Chocolate Cupcake (60 g),false,,,,,,,,,,kg,,,active
lusine-apple-puff-70-g,Lusine Apple Puff (70 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0910,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/bz-lij-lusine_20apple_20puff_20_2870_20g_29.png?v=1781343975,1,Lusine Apple Puff (70 g),false,,,,,,,,,,kg,,,active
lusine-chocolate-puff-70-g,Lusine Chocolate Puff (70 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0909,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/cend4v-lusine_20chocolate_20puff_20_2870_20g_29.png?v=1781343974,1,Lusine Chocolate Puff (70 g),false,,,,,,,,,,kg,,,active
lusine-flaky-butter-puff-feta-80-g,Lusine Flaky Butter Puff – Feta (80 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0908,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/25atrg-lusine_20flaky_20butter_20puff_20_E2_80_93_20feta_20_2880_20g_29.png?v=1781343974,1,Lusine Flaky Butter Puff – Feta (80 g),false,,,,,,,,,,kg,,,active
lusine-cheese-puff-70-g,Lusine Cheese Puff (70 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0907,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/dfa5ah-lusine_20cheese_20puff_20_2870_20g_29.png?v=1781343972,1,Lusine Cheese Puff (70 g),false,,,,,,,,,,kg,,,active
lusine-flaky-butter-puff-strawberry-80-g,Lusine Flaky Butter Puff – Strawberry (80 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0906,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/4pcpis-lusine_20flaky_20butter_20puff_20_E2_80_93_20strawberry_20_2880_20g_29.png?v=1781343972,1,Lusine Flaky Butter Puff – Strawberry (80 g),false,,,,,,,,,,kg,,,active
lusine-zaatar-croissant,Lusine Zaatar Croissant,"",Ayira Mini Mart,Uncategorized,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0905,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/Screenshot_2026-06-20_104732.png?v=1781941685,1,"",false,,,,,,,,,,kg,,,active
qbake-milk-bread-350gm,Qbake Milk Bread 350Gm,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0904,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6-er49-qbake_20milk_20bread_20350gm.png?v=1781343970,1,Qbake Milk Bread 350Gm,false,,,,,,,,,,kg,,,active
qbake-milk-bread-medium-620gm,Qbake Milk Bread Medium 620gm,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0903,0.0,,0,continue,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/5fudbv-qbake_20milk_20bread_20medium_20620gm.png?v=1781343969,1,Qbake Milk Bread Medium 620gm,false,,,,,,,,,,kg,,,active
qbake-multi-grain-bread-325g,Qbake multi Grain Bread 325g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0902,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/4c763a-qbake_20multi_20grain_20bread_20325g.jpg?v=1781343968,1,Qbake multi Grain Bread 325g,false,,,,,,,,,,kg,,,active
qbake-butter-bread-300g,Qbake Butter Bread 300g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0901,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zyn-hb-qbake_20butter_20bread_20300g.jpg?v=1781343967,1,Qbake Butter Bread 300g,false,,,,,,,,,,kg,,,active
london-oven-fresh-london-bakery-210-g,London Oven Fresh – London Bakery (210 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0900,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/t8bgry-london_20oven_20fresh_20_E2_80_93_20london_20bakery_20_28210_20g_29.png?v=1781343967,1,London Oven Fresh – London Bakery (210 g),false,,,,,,,,,,kg,,,active
qbake-hot-dog-roll-soft-fluffy-500-g,Qbake Hot Dog Roll – Soft & Fluffy (500 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0899,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/woaljs-qbake_20hot_20dog_20roll_20_E2_80_93_20soft_20.png?v=1781343966,1,Qbake Hot Dog Roll – Soft & Fluffy (500 g),false,,,,,,,,,,kg,,,active
qbake-soft-bun-420-g,Qbake Soft Bun (420 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0898,0.0,,0,continue,manual,4.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/uw3gg8-qbake_20soft_20bun_20_28420_20g_29.png?v=1781343964,1,Qbake Soft Bun (420 g),false,,,,,,,,,,kg,,,active
qbake-burger-bun-420-g,Qbake Burger Bun (420 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0897,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6n9fri-qbake_20burger_20bun_20_28420_20g_29.png?v=1781343963,1,Qbake Burger Bun (420 g),false,,,,,,,,,,kg,,,active
qbake-samona-360-g,Qbake Samona (360 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0896,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/d8foya-qbake_20samona_20_28360_20g_29.png?v=1781343961,1,Qbake Samona (360 g),false,,,,,,,,,,kg,,,active
snaz-swizz-roll-with-strawberry-20-g,Snaz Swizz Roll with Strawberry (20 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0895,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/o5wboz-snaz_20swizz_20roll_20with_20strawberry_20_2820_20g_29.png?v=1781343960,1,Snaz Swizz Roll with Strawberry (20 g),false,,,,,,,,,,kg,,,active
snaz-swizz-roll-20-g,Snaz Swizz Roll (20 g),"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0894,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/bhkg48-snaz_20swizz_20roll_20_2820_20g_29.png?v=1781343958,1,Snaz Swizz Roll (20 g),false,,,,,,,,,,kg,,,active
lusine-triple-chocolate-muffin-60-g,Lusine Triple Chocolate Muffin (60 g),"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0893,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/5ncuai-lusine_20triple_20chocolate_20muffin_20_2860_20g_29.png?v=1781343957,1,Lusine Triple Chocolate Muffin (60 g),false,,,,,,,,,,kg,,,active
lusine-chocolate-brownie-50-g,Lusine Chocolate Brownie (50 g),"",Ayira Mini Mart,,Chocolates,Chocolates,true,Title,Default Title,,,,,,,,AYR-0892,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/eaodh2-lusine_20chocolate_20brownie_20_2850_20g_29.png?v=1781343955,1,Lusine Chocolate Brownie (50 g),false,,,,,,,,,,kg,,,active
jumpo-roll-55-g,Jumpo Roll 55 g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0891,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/a5whsh-jumpo_20roll_2055_20g.png?v=1781343954,1,Jumpo Roll 55 g,false,,,,,,,,,,kg,,,active
qbake-white-bread-small-320g,Qbake White Bread Small 320g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0890,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/l61-f9-qbake_20white_20bread_20small_20320g.jpg?v=1781343953,1,Qbake White Bread Small 320g,false,,,,,,,,,,kg,,,active
qbake-white-bread-620g,Qbake White Bread 620g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0889,0.0,,0,continue,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/g5s4in-qbake_20white_20bread_20620g.jpg?v=1781343951,1,Qbake White Bread 620g,false,,,,,,,,,,kg,,,active
qbake-brown-bread-620g,Qbake Brown Bread 620g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0888,0.0,,0,continue,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6h76nm-qbake_20brown_20bread_20620g.png?v=1781343950,1,Qbake Brown Bread 620g,false,,,,,,,,,,kg,,,active
qbake-mini-chocolate-muffins-195g,Qbake Mini Chocolate Muffins 195g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0887,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/6-4g2m-qbake_20mini_20chocolate_20muffins_20195g.jpg?v=1781343949,1,Qbake Mini Chocolate Muffins 195g,false,,,,,,,,,,kg,,,active
qbake-mini-vanilla-muffins-original-195g,Qbake Mini Vanilla Muffins Original 195g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0886,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/q7uw7--qbake_20mini_20vanilla_20muffins_20original_20195g.jpg?v=1781343948,1,Qbake Mini Vanilla Muffins Original 195g,false,,,,,,,,,,kg,,,active
qbake-vanilla-cupcake-15pcs,Qbake Vanilla Cupcake 15pcs,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0885,0.0,,0,continue,manual,5.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/x9r073-qbake_20vanilla_20cupcake_2015pcs.jpg?v=1781343948,1,Qbake Vanilla Cupcake 15pcs,false,,,,,,,,,,kg,,,active
qbake-sweet-puff-70g,Qbake Sweet Puff 70g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0884,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/mn28bq-qbake_20sweet_20puff_2070g.jpg?v=1781343947,1,Qbake Sweet Puff 70g,false,,,,,,,,,,kg,,,active
qbake-apple-puff-70g,Qbake Apple Puff 70g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0883,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/c3h09n-qbake_20apple_20puff_2070g.jpg?v=1781343946,1,Qbake Apple Puff 70g,false,,,,,,,,,,kg,,,active
biscuit-cream-butter-croissant-80g,Biscuit Cream Butter Croissant 80g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0882,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/qsjik5-biscuit_20cream_20butter_20croissant_2080g.png?v=1781343945,1,Biscuit Cream Butter Croissant 80g,false,,,,,,,,,,kg,,,active
qbake-zaatar-cream-cheese-sandwich-roll-110g,Qbake Zaatar Cream Cheese Sandwich Roll 110g,"",Ayira Mini Mart,,Bakery & Pastries,Bakery & Pastries,true,Title,Default Title,,,,,,,,AYR-0881,0.0,,0,continue,manual,3.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/80nivf-qbake_20zaatar_20cream_20cheese_20sandwich_20roll_20110g.png?v=1781343945,1,Qbake Zaatar Cream Cheese Sandwich Roll 110g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-watermelon-50-pieces-87-5-g,Mentos Pure Fresh Sugarfree Chewing Gum Watermelon 50 Pieces 87.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0880,0.0,,0,continue,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/wjo506-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20bubble_20fresh_2050_20pieces_2087.5_20g.png?v=1781343944,1,Mentos Pure Fresh Sugarfree Chewing Gum Watermelon 50 Pieces 87.5 g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-spearmint-50-pieces-87-5-g,Mentos Pure Fresh Sugarfree Chewing Gum Spearmint 50 Pieces 87.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0879,0.0,,0,continue,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/q8rwg3-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20watermelon_2050_20pieces_2087.5_20g.png?v=1781343943,1,Mentos Pure Fresh Sugarfree Chewing Gum Spearmint 50 Pieces 87.5 g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-bubble-fresh-50-pieces-87-5-g,Mentos Pure Fresh Sugarfree Chewing Gum Bubble Fresh 50 Pieces 87.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0878,0.0,,0,continue,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/4iwdie-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20spearmint_2050_20pieces_2087.5_20g.png?v=1781343942,1,Mentos Pure Fresh Sugarfree Chewing Gum Bubble Fresh 50 Pieces 87.5 g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-strawberry-50-pieces-87-5-g,Mentos Pure Fresh Sugarfree Chewing Gum Strawberry 50 Pieces 87.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0877,0.0,,0,continue,manual,14.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/mz2mhj-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20strawberry_2050_20pieces_2087.5_20g.png?v=1781343941,1,Mentos Pure Fresh Sugarfree Chewing Gum Strawberry 50 Pieces 87.5 g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-fresh-mint-9-pieces-15-g,Mentos Pure Fresh Sugarfree Chewing Gum Fresh Mint 9 Pieces 15 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0876,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/i7r8sz-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20fresh_20mint_209_20pieces_2015_20g.png?v=1781343941,1,Mentos Pure Fresh Sugarfree Chewing Gum Fresh Mint 9 Pieces 15 g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-bubble-fresh-9-pieces-15-g,Mentos Pure Fresh Sugarfree Chewing Gum Bubble Fresh 9 Pieces 15 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0875,0.0,,-4,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/skgg6q-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20bubble_20fresh_209_20pieces_2015_20g.png?v=1781343939,1,Mentos Pure Fresh Sugarfree Chewing Gum Bubble Fresh 9 Pieces 15 g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-spearmint-9-pieces-15-g,Mentos Pure Fresh Sugarfree Chewing Gum Spearmint 9 Pieces 15 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0874,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/8bhkap-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20spearmint_209_20pieces_2015_20g.png?v=1781343939,1,Mentos Pure Fresh Sugarfree Chewing Gum Spearmint 9 Pieces 15 g,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-sugarfree-chewing-gum-strawberry-9-pieces-15-g,Mentos Pure Fresh Sugarfree Chewing Gum Strawberry 9 Pieces 15 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0873,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/e0hwrx-mentos_20pure_20fresh_20sugarfree_20chewing_20gum_20strawberry_209_20pieces_2015_20g.png?v=1781343938,1,Mentos Pure Fresh Sugarfree Chewing Gum Strawberry 9 Pieces 15 g,false,,,,,,,,,,kg,,,active
mentos-strawberry-chewy-candy-roll-37-5-g,Mentos Strawberry Chewy Candy Roll 37.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0872,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/xlp68f-mentos_20strawberry_20chewy_20candy_20roll_2037.5_20g.png?v=1781343937,1,Mentos Strawberry Chewy Candy Roll 37.5 g,false,,,,,,,,,,kg,,,active
mentos-rainbow-chewy-candy-roll-37-5-g,Mentos Rainbow Chewy Candy Roll 37.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0871,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/25ydz-mentos_20rainbow_20chewy_20candy_20roll_2037.5_20g.png?v=1781343936,1,Mentos Rainbow Chewy Candy Roll 37.5 g,false,,,,,,,,,,kg,,,active
mentos-fruit-chewy-candy-roll-37-5-g,Mentos Fruit Chewy Candy Roll 37.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0870,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kdjrak-mentos_20fruit_20chewy_20candy_20roll_2037.5_20g.png?v=1781343936,1,Mentos Fruit Chewy Candy Roll 37.5 g,false,,,,,,,,,,kg,,,active
mentos-mint-chewy-candy-rol-37-5-g,Mentos Mint Chewy Candy Rol 37.5 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0869,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/99ljrp-mentos_20mint_20chewy_20candy_20roll_20_E2_80_93_2037.5_20g.png?v=1781343934,1,Mentos Mint Chewy Candy Rol 37.5 g,false,,,,,,,,,,kg,,,active
mentos-incredible-chew-cola-flavour-chews-140-g,Mentos Incredible Chew Cola Flavour Chews 140 g,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0868,0.0,,0,continue,manual,13.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/pign3g-mentos_20incredible_20chew_20cola_20flavour_20chews_20_E2_80_93_20140_20g.png?v=1781343934,1,Mentos Incredible Chew Cola Flavour Chews 140 g,false,,,,,,,,,,kg,,,active
mentos-3d-sugarfree-chewing-gum-fresh-mint-5-pieces,Mentos 3D Sugarfree Chewing Gum Fresh Mint 5 Pieces,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0867,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/lno0mc-mentos_203d_20sugarfree_20chewing_20gum_20fresh_20mint_20_E2_80_93_205_20pieces..png?v=1781343933,1,Mentos 3D Sugarfree Chewing Gum Fresh Mint 5 Pieces,false,,,,,,,,,,kg,,,active
mentos-3d-sugarfree-chewing-gum-watermelon-5-pieces,Mentos 3D Sugarfree Chewing Gum Watermelon 5 Pieces,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0866,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/gj9mq6-mentos_203d_20sugarfree_20chewing_20gum_20watermelon_20_E2_80_93_205_20pieces.png?v=1781343932,1,Mentos 3D Sugarfree Chewing Gum Watermelon 5 Pieces,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-chewing-gum-fresh-mint-32-pieces,Mentos Pure Fresh Chewing Gum Fresh Mint 32 Pieces,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0865,0.0,,0,continue,manual,11.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/umehld-mentos_20pure_20fresh_20chewing_20gum_20fresh_20mint_20_E2_80_93_2032_20pieces.png?v=1781343931,1,Mentos Pure Fresh Chewing Gum Fresh Mint 32 Pieces,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-chewing-gum-watermelon-32-pieces,Mentos Pure Fresh Chewing Gum Watermelon 32 Pieces,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0864,0.0,,0,continue,manual,11.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/29duk3-mentos_20pure_20fresh_20chewing_20gum_20watermelon_20_E2_80_93_2032_20pieces.png?v=1781343930,1,Mentos Pure Fresh Chewing Gum Watermelon 32 Pieces,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-chewing-gum-strawberry-32-pieces,Mentos Pure Fresh Chewing Gum Strawberry 32 Pieces,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0863,0.0,,0,continue,manual,11.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/zm2ghx-mentos_20pure_20fresh_20chewing_20gum_20strawberry_20_E2_80_93_2032_20pieces.png?v=1781343929,1,Mentos Pure Fresh Chewing Gum Strawberry 32 Pieces,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-chewing-gum-wintergreen-32-pieces,Mentos Pure Fresh Chewing Gum Wintergreen 32 Pieces,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0862,0.0,,0,continue,manual,11.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/q5i7vo-mentos_20pure_20fresh_20chewing_20gum_20wintergreen_20_E2_80_93_2032_20pieces.png?v=1781343928,1,Mentos Pure Fresh Chewing Gum Wintergreen 32 Pieces,false,,,,,,,,,,kg,,,active
mentos-pure-fresh-chewing-gum-fresh-mint,Mentos Pure Fresh Chewing Gum Fresh Mint,"",Ayira Mini Mart,,Gums,Gums,true,Title,Default Title,,,,,,,,AYR-0861,0.0,,0,continue,manual,11.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/lp48v--mentos_20pure_20fresh_20chewing_20gum_20_E2_80_93_20fresh_20mint.png?v=1781343928,1,Mentos Pure Fresh Chewing Gum Fresh Mint,false,,,,,,,,,,kg,,,active
chupa-chups-bites-sour-fruit-flavour-gummy-candy-85g,Chupa Chups Bites Sour Fruit Flavour Gummy Candy 85g,"",Ayira Mini Mart,,Candy,Candy,true,Title,Default Title,,,,,,,,AYR-0860,0.0,,0,continue,manual,6.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/fy90gl-chupa_20chups_20bites_20sour_20fruit_20flavour_20gummy_20candy_2085g...png?v=1781343927,1,Chupa Chups Bites Sour Fruit Flavour Gummy Candy 85g,false,,,,,,,,,,kg,,,active
